title;km;price;features;car_location;car_city;url;image_link
Chevrolet Aveo 2019 #164186 ; 54710 KM ; Precio: $218999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '5.1', 'Stock ID': '164186 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/chevrolet-aveo-ltz-2019-compra-de-autos-164186;https://images.kavak.services/images/164186/EXTERIOR-frontSidePilotNear-1643060750046.jpeg?d=540x310
Kia Rio 2020 #182596 ; 31000 KM ; Precio: $277999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '182596 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/kia-rio-hb-lx-2020-compra-de-autos-182596;https://images.kavak.services/images/182596/EXTERIOR-frontSidePilotNear-1649199743573.jpeg?d=540x310
Audi Q5 Quattro 2018 #164178 ; 78171 KM ; Precio: $636999;{' Transmisión': 'Automática', 'Tracción': '4x4', 'Stock ID': '164178 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/audi-q5-quattro-elite-2018-compra-de-autos-164178;https://images.kavak.services/images/164178/EXTERIOR-frontSidePilotNear-16440188900248.jpg?d=540x310
Seat Leon 2014 #182801 ; 127600 KM ; Precio: $264999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '182801 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/seat-leon-fr-18t-2014-compra-de-autos-182801;https://images.kavak.services/images/182801/EXTERIOR-frontSidePilotNear-1650654581520.jpeg?d=540x310
Honda Fit 2016 #164164 ; 84000 KM ; Precio: $192999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '8.1', 'Stock ID': '164164 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/honda-fit-hb-fun-2016-compra-de-autos-164164;https://images.kavak.services/images/164164/EXTERIOR-frontSidePilotNear-1643415322582.jpeg?d=540x310
Kia Rio 2016 #164162 ; 99400 KM ; Precio: $213999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '6', 'Stock ID': '164162 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/kia-rio-hb-ex-2016-compra-de-autos-164162;https://images.kavak.services/images/164162/EXTERIOR-frontSidePilotNear-16431004651591.jpg?d=540x310
Honda Civic 2017 #164159 ; 100740 KM ; Precio: $323999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '164159 '};Online Puebla;Puebla;https://www.kavak.com/mx/honda-civic-turbo-sedan-2017-compra-de-autos-164159;https://images.kavak.services/images/164159/EXTERIOR-frontSidePilotNear-1643739049536.jpeg?d=540x310
Mercedes Benz Clase Cla 2017 #182849 ; 99300 KM ; Precio: $383999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '182849 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/mercedes-benz-clase-cla-cla200-cgi-sport-2017-compra-de-autos-182849;https://images.kavak.services/images/182849/EXTERIOR-frontSidePilotNear-1649709461168.jpeg?d=540x310
Kia Forte 2019 #164150 ; 44342 KM ; Precio: $346999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.4', 'Stock ID': '164150 '};Kavak Patio Tlalpan;Ciudad de México;https://www.kavak.com/mx/kia-forte-ex-premium-2019-compra-de-autos-164150;https://images.kavak.services/images/164150/EXTERIOR-frontSidePilotNear-1648463451597.jpeg?d=540x310
Seat Ateca 2018 #164145 ; 51560 KM ; Precio: $431999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '164145 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/seat-ateca-xcellence-2018-compra-de-autos-164145;https://images.kavak.services/images/164145/EXTERIOR-frontSidePilotNear-16436164919460.jpg?d=540x310
Chevrolet Tahoe 2016 #182922 ; 86700 KM ; Precio: $521999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '182922 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/chevrolet-tahoe-ls-2016-compra-de-autos-182922;https://images.kavak.services/images/182922/EXTERIOR-frontSidePilotNear-1649437148085.jpeg?d=540x310
Mini Cooper S 2017 #164141 ; 61000 KM ; Precio: $364999;{' Consumo de Gasolina': '7.6', 'Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '164141 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/mini-cooper-s-s-salt-2017-compra-de-autos-164141;https://images.kavak.services/images/164141/EXTERIOR-frontSidePilotNear-1645866012957.jpeg?d=540x310
Volkswagen Passat 2017 #164135 ; 92000 KM ; Precio: $305999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.8', 'Stock ID': '164135 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/volkswagen-passat-sportline-2017-compra-de-autos-164135;https://images.kavak.services/images/164135/EXTERIOR-frontSidePilotNear-16437776877337.jpg?d=540x310
Toyota RAV4 2018 #164134 ; 19600 KM ; Precio: $399999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.4', 'Stock ID': '164134 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/toyota-rav4-le-2018-compra-de-autos-164134;https://images.kavak.services/images/164134/EXTERIOR-frontSidePilotNear-16431033435214.jpg?d=540x310
Volkswagen Jetta A6 2016 #164125 ; 94400 KM ; Precio: $236999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '7.2', 'Stock ID': '164125 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/volkswagen-jetta-a6-comfortline-2016-compra-de-autos-164125;https://images.kavak.services/images/164125/EXTERIOR-frontSidePilotNear-1643059607724.jpeg?d=540x310
Honda Accord 2018 #164120 ; 72400 KM ; Precio: $400999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '9.9', 'Stock ID': '164120 '};Kavak Forum Cuernavaca;Cuernavaca;https://www.kavak.com/mx/honda-accord-ex-2018-compra-de-autos-164120;https://images.kavak.services/images/164120/EXTERIOR-frontSidePilotNear-16432692276960.jpg?d=540x310
Nissan NP300 Frontier 2017 #164113 ; 92100 KM ; Precio: $453999;{' Consumo de Gasolina': '7.2', 'Stock ID': '164113 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/nissan-np300-frontier-pro-4x-2017-compra-de-autos-164113;https://images.kavak.services/images/164113/EXTERIOR-frontSidePilotNear-16434398900754.jpg?d=540x310
Mazda CX-9 2015 #164111 ; 95100 KM ; Precio: $336999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '8.6', 'Stock ID': '164111 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/mazda-cx-9-grand-touring-2015-compra-de-autos-164111;https://images.kavak.services/images/164111/EXTERIOR-frontSidePilotNear-1644339395247.jpeg?d=540x310
Mazda Mazda 3 2018 #164109 ; 73240 KM ; Precio: $298999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7', 'Stock ID': '164109 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/mazda-mazda-3-s-2018-compra-de-autos-164109;https://images.kavak.services/images/164109/EXTERIOR-frontSidePilotNear-16434740864547.jpg?d=540x310
Volkswagen Jetta A6 2017 #183105 ; 70800 KM ; Precio: $246999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '183105 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/volkswagen-jetta-a6-20l-tiptronic-2017-compra-de-autos-183105;https://images.kavak.services/images/183105/EXTERIOR-frontSidePilotNear-1652193296426.jpeg?d=540x310
Nissan Sentra 2018 #164093 ; 49200 KM ; Precio: $302999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.2', 'Stock ID': '164093 '};Kavak Patio Santa Fe;Ciudad de México;https://www.kavak.com/mx/nissan-sentra-exclusive-2018-compra-de-autos-164093;https://images.kavak.services/images/164093/EXTERIOR-frontSidePilotNear-16430163929475.jpg?d=540x310
Mazda Cx-3 2017 #164090 ; 91660 KM ; Precio: $307999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.7', 'Stock ID': '164090 '};Online Puebla;Puebla;https://www.kavak.com/mx/mazda-cx-3-i-sport-2017-compra-de-autos-164090;https://images.kavak.services/images/164090/EXTERIOR-frontSidePilotNear-1643298689719.jpeg?d=540x310
Kia Rio 2018 #183126 ; 103200 KM ; Precio: $218999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '183126 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/kia-rio-l-2018-compra-de-autos-183126;https://images.kavak.services/images/183126/EXTERIOR-frontSidePilotNear-1649709944799.jpeg?d=540x310
Bmw Serie 2 2017 #164082 ; 75000 KM ; Precio: $389999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '6', 'Stock ID': '164082 '};Online Puebla;Puebla;https://www.kavak.com/mx/bmw-serie-2-220i-sport-line-coupe-2017-compra-de-autos-164082;https://images.kavak.services/images/164082/EXTERIOR-frontSidePilotNear-1645807483344.jpeg?d=540x310
Hyundai Creta 2017 #164067 ; 89693 KM ; Precio: $271999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '6.1', 'Stock ID': '164067 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/hyundai-creta-gls-2017-compra-de-autos-164067;https://images.kavak.services/images/164067/EXTERIOR-frontSidePilotNear-1643312156698.jpeg?d=540x310
Kia Sorento 2016 #164065 ; 97870 KM ; Precio: $319999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.4', 'Stock ID': '164065 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/kia-sorento-lx-2016-compra-de-autos-164065;https://images.kavak.services/images/164065/EXTERIOR-frontSidePilotNear-1643413853761.jpeg?d=540x310
Seat Ibiza 2013 #164025 ; 117819 KM ; Precio: $214999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '164025 '};Kavak Puerta la Victoria;Querétaro;https://www.kavak.com/mx/seat-ibiza-fr-coupe-14t-2013-compra-de-autos-164025;https://images.kavak.services/images/164025/EXTERIOR-frontSidePilotNear-1644685371415.jpeg?d=540x310
Chevrolet Aveo 2018 #164024 ; 69885 KM ; Precio: $202999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '6.1', 'Stock ID': '164024 '};Kavak Puerta la Victoria;Querétaro;https://www.kavak.com/mx/chevrolet-aveo-lt-linea-nueva-2018-compra-de-autos-164024;https://images.kavak.services/images/164024/EXTERIOR-frontSidePilotNear-1645049716049.jpeg?d=540x310
Mazda CX-5 2016 #164021 ; 92700 KM ; Precio: $326999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.5', 'Stock ID': '164021 '};Kavak Patio Santa Fe;Ciudad de México;https://www.kavak.com/mx/mazda-cx-5-s-grand-touring-2016-compra-de-autos-164021;https://images.kavak.services/images/164021/EXTERIOR-frontSidePilotNear-16430135952233.jpg?d=540x310
Bmw Serie 3 2018 #164019 ; 62423 KM ; Precio: $477999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.5', 'Stock ID': '164019 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/bmw-serie-3-320i-m-sport-edition-2018-compra-de-autos-164019;https://images.kavak.services/images/164019/EXTERIOR-frontSidePilotNear-16431506230765.jpg?d=540x310
Volkswagen Jetta A7 2019 #164016 ; 45700 KM ; Precio: $317999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '5.1', 'Stock ID': '164016 '};Kavak Forum Cuernavaca;Cuernavaca;https://www.kavak.com/mx/volkswagen-jetta-a7-trendline-2019-compra-de-autos-164016;https://images.kavak.services/images/164016/EXTERIOR-frontSidePilotNear-1646297427141.jpeg?d=540x310
Volkswagen Vento 2020 #164015 ; 41600 KM ; Precio: $243999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '164015 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/volkswagen-vento-starline-2020-compra-de-autos-164015;https://images.kavak.services/images/164015/EXTERIOR-frontSidePilotNear-16432755613343.jpg?d=540x310
Nissan Sentra 2017 #164014 ; 61406 KM ; Precio: $238999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '5.6', 'Stock ID': '164014 '};Kavak Puerta la Victoria;Querétaro;https://www.kavak.com/mx/nissan-sentra-advance-2017-compra-de-autos-164014;https://images.kavak.services/images/164014/EXTERIOR-frontSidePilotNear-1643140414209.jpeg?d=540x310
Toyota C-Hr 2020 #183261 ; 12600 KM ; Precio: $425999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '183261 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/toyota-c-hr-base-2020-compra-de-autos-183261;https://images.kavak.services/images/183261/EXTERIOR-frontSidePilotNear-1649458393713.jpeg?d=540x310
Nissan X Trail 2015 #164008 ; 84059 KM ; Precio: $295999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.1', 'Stock ID': '164008 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/nissan-x-trail-advance-2015-compra-de-autos-164008;https://images.kavak.services/images/164008/EXTERIOR-frontSidePilotNear-1645544830668.jpeg?d=540x310
Volkswagen Gol 2018 #164004 ; 77270 KM ; Precio: $197999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '5.4', 'Stock ID': '164004 '};Online Puebla;Puebla;https://www.kavak.com/mx/volkswagen-gol-trendline-2018-compra-de-autos-164004;https://images.kavak.services/images/164004/EXTERIOR-frontSidePilotNear-1644880569895.jpeg?d=540x310
Suzuki Vitara 2017 #163999 ; 91200 KM ; Precio: $281999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.5', 'Stock ID': '163999 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/suzuki-vitara-gls-2017-compra-de-autos-163999;https://images.kavak.services/images/163999/EXTERIOR-frontSidePilotNear-16432721805690.jpg?d=540x310
Toyota Corolla 2016 #163996 ; 98521 KM ; Precio: $241999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.8', 'Stock ID': '163996 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/toyota-corolla-le-2016-compra-de-autos-163996;https://images.kavak.services/images/163996/EXTERIOR-frontSidePilotNear-1644616408002.jpeg?d=540x310
Volkswagen Jetta A6 2017 #163990 ; 50000 KM ; Precio: $226999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.8', 'Stock ID': '163990 '};Kavak Patio Tlalpan;Ciudad de México;https://www.kavak.com/mx/volkswagen-jetta-a6-20l-tiptronic-2017-compra-de-autos-163990;https://images.kavak.services/images/163990/EXTERIOR-frontSidePilotNear-16433180887896.jpg?d=540x310
Nissan Sentra 2017 #163988 ; 102640 KM ; Precio: $231999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.2', 'Stock ID': '163988 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/nissan-sentra-advance-2017-compra-de-autos-163988;https://images.kavak.services/images/163988/EXTERIOR-frontSidePilotNear-1643239567110.jpeg?d=540x310
Suzuki Swift 2018 #163985 ; 69400 KM ; Precio: $257999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '4.6', 'Stock ID': '163985 '};Kavak Punto Sur;Guadalajara;https://www.kavak.com/mx/suzuki-swift-hatch-back-boosterjet-2018-compra-de-autos-163985;https://images.kavak.services/images/163985/EXTERIOR-frontSidePilotNear-1643907310245.jpeg?d=540x310
Volkswagen Jetta A7 2019 #163981 ; 41680 KM ; Precio: $346999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.4', 'Stock ID': '163981 '};Online Puebla;Puebla;https://www.kavak.com/mx/volkswagen-jetta-a7-trendline-2019-compra-de-autos-163981;https://images.kavak.services/images/163981/EXTERIOR-frontSidePilotNear-1643062522614.jpeg?d=540x310
Honda City 2017 #163979 ; 90350 KM ; Precio: $231999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '163979 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/honda-city-ex-2017-compra-de-autos-163979;https://images.kavak.services/images/163979/EXTERIOR-frontSidePilotNear-1643774462831.jpeg?d=540x310
Honda CR-V 2013 #183435 ; 103700 KM ; Precio: $247999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '183435 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/honda-cr-v-lx-2013-compra-de-autos-183435;https://images.kavak.services/images/183435/EXTERIOR-frontSidePilotNear-1649775252001.jpeg?d=540x310
Kia Sorento 2016 #163975 ; 81170 KM ; Precio: $389999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '8.5', 'Stock ID': '163975 '};Online Puebla;Puebla;https://www.kavak.com/mx/kia-sorento-ex-pack-2016-compra-de-autos-163975;https://images.kavak.services/images/163975/EXTERIOR-frontSidePilotNear-1643309460046.jpeg?d=540x310
Volkswagen Jetta A7 2019 #183464 ; 79000 KM ; Precio: $333999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '183464 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/volkswagen-jetta-a7-comfortline-ta-2019-compra-de-autos-183464;https://images.kavak.services/images/183464/EXTERIOR-frontSidePilotNear-1650144751258.jpeg?d=540x310
Chevrolet Trax 2017 #163969 ; 39400 KM ; Precio: $264999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '6.5', 'Stock ID': '163969 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/chevrolet-trax-ls-cambio-de-linea-2017-compra-de-autos-163969;https://images.kavak.services/images/163969/EXTERIOR-frontSidePilotNear-16436252382008.jpg?d=540x310
Volkswagen Vento 2018 #163968 ; 54250 KM ; Precio: $218999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '4.9', 'Stock ID': '163968 '};Kavak Forum Cuernavaca;Cuernavaca;https://www.kavak.com/mx/volkswagen-vento-comfortline-2018-compra-de-autos-163968;https://images.kavak.services/images/163968/EXTERIOR-frontSidePilotNear-16440801059474.jpg?d=540x310
Seat Ibiza 2016 #183481 ; 90600 KM ; Precio: $205999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '183481 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/seat-ibiza-style-connect-16l-2016-compra-de-autos-183481;https://images.kavak.services/images/183481/EXTERIOR-frontSidePilotNear-1650992546922.jpeg?d=540x310
Gmc Terrain 2015 #163952 ; 70350 KM ; Precio: $321999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '9.2', 'Stock ID': '163952 '};Kavak Patio Tlalpan;Ciudad de México;https://www.kavak.com/mx/gmc-terrain-denali-2015-compra-de-autos-163952;https://images.kavak.services/images/163952/EXTERIOR-frontSidePilotNear-1653845508585.jpeg?d=540x310
Volkswagen Jetta A6 2014 #183482 ; 94700 KM ; Precio: $196999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '183482 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/volkswagen-jetta-a6-style-active-2014-compra-de-autos-183482;https://images.kavak.services/images/183482/EXTERIOR-frontSidePilotNear-1649890688362.jpeg?d=540x310
Chevrolet Cavalier 2018 #163949 ; 24600 KM ; Precio: $240999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.2', 'Stock ID': '163949 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/chevrolet-cavalier-lt-2018-compra-de-autos-163949;https://images.kavak.services/images/163949/EXTERIOR-frontSidePilotNear-1645774413667.jpeg?d=540x310
Volkswagen Tiguan 2015 #163947 ; 86237 KM ; Precio: $276999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.8', 'Stock ID': '163947 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/volkswagen-tiguan-sport-y-style-2015-compra-de-autos-163947;https://images.kavak.services/images/163947/EXTERIOR-frontSidePilotNear-16436053433601.jpg?d=540x310
Seat Ibiza 2019 #183522 ; 34000 KM ; Precio: $259999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '183522 '};Kavak Midtown Guadalajara;Guadalajara;https://www.kavak.com/mx/seat-ibiza-reference-2019-compra-de-autos-183522;https://images.kavak.services/images/183522/EXTERIOR-frontSidePilotNear-1649774231277.jpeg?d=540x310
